#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           WIND> Solar Wind Parameters
#     PROJECT                         ISTP>International Solar-Terrestrial Physics
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     WIND>Wind Interplanetary Plasma Laboratory
#     DESCRIPTOR                      SWE>Solar Wind Experiment
#     DATA_TYPE                       H1>100-sec Proton Anisotropy Analysis
#     FILE_NAMING_CONVENTION          source_datatype_descriptor
#     DATA_VERSION                    01
#     PI_NAME                         K. Ogilvie
#     PI_AFFILIATION                  NASA GSFC
#     TEXT                            SWE, a comprehensive plasma instrument for the WIND spacecraft, K.W.
#                                     Ogilvie, et al., Space Sci. Rev., 71, 55-77, 1995
#                                     Solar wind proton parameters, including anisotropic temperatures, derived by                           
#                                      non-linear fitting of the measurements and with moment techniques.                                    
#                                     Data reported within this file do not exceed the limits of various parameters                          
#                                      listed in the following section.  There may be more valid data in the original                        
#                                      dataset that requires additional work to interpret but was discarded due to                           
#                                      the limits.  In particular we have tried to exclude non-solar wind data from                          
#                                      these files.                                                                                          
#                                     We provide the one sigma uncertainty for each parameter produced by the non-linear                     
#                                      curve fitting analysis either directly from the fitting or by propagating uncertainties               
#                                      for bulk speeds, flow angles or any other derived parameter.                                          
#                                     For the non-linear anisotropic proton analysis, a scalar thermal speed is produced                     
#                                      by determining parallel and perpendicular temperatures, taking the trace, Tscalar                     
#                                      = (2Tperp + Tpara)/3 and converting the result back to a thermal speed.  The                          
#                                      uncertainties are also propagated through                                                             
#                                     Notes: Data reported within this file do not exceed the limits of various paremeters                   
#                                      listed in the following section.  There  may be more valid data in the original                       
#                                      dataset that require  additional work to interpret but was discarded due to                           
#                                      the limits.  In particular we have tried to exclude non-solar wind data and                           
#                                      questionable alpha data from these files.                                                             
#                                     We provide the one sigma uncertainty for each parameter produced by the non-linear                     
#                                      curve fitting analysis either directly from the fitting or by propagating uncertainties               
#                                      for bulk speeds, flow angles or any other derived parameter.  For the non-linear                      
#                                      anisotropic proton analysis, a scalar thermal speed is produced by determining                        
#                                      parallel and perpendicular tmperatures, taking the trace, Tscalar = (2Tperp                           
#                                      + Tpara)/3 and converting the result back to a thermal speed.  The uncertainties                      
#                                      are also.    propagated through  Limits: Minimum mach number:        1.5000000;                       
#                                      Maximum chisq/dof:             100000.00; Minimum distance; to bow shock:                             
#                                                          5.0000000 [Re]; Maximum uncertainty in any; parameter from                        
#                                      non-linear;analysis:                               70.0000[%].                                        
#     INSTRUMENT_TYPE                 Ephemeris/Attitude/Ancillary
#                                     Plasma and Solar Wind
#                                     Magnetic Fields (space)
#     MISSION_GROUP                   Wind
#     LOGICAL_SOURCE                  wind_h1_swe
#     LOGICAL_FILE_ID                 wi_h1_swe_00000000_v01
#                                     Wind Solar Wind Experiment, 92-sec Solar Wind Alpha and Proton Anisotropy Analysis                     
#     TIME_RESOLUTION                 92 seconds
#     GENERATED_BY                    Michael L. Stevens (mstevens@cfa.harvard.edu)
#     GENERATION_DATE                 Wed Jun 27 11:16:19 2012
#     MODS                            data analysis package revised March, 2012.
#     LINK_TEXT                       Wind SWE
#     LINK_TITLE                      Home Page
#     HTTP_LINK                       http://web.mit.edu/afs/athena/org/s/space/www/wind.html
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/Wind/SWE/Definitive/PT92S
#     CDAWEB_PARENTS                  wi_h1_swe_00000000_v01
#                                     wi_h1_swe_20070507_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. CDF Epoch time at the beginning of each SWE spectrum (milliseconds)
#       NOTES:  The Epoch value is the number of milliseconds since 01-Jan-0000 00:00:00.000..
#  2. VX_GSE component of the proton vector velocity [km/s], from non-linear analysis
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
#  3. VY_GSE component of the proton vector velocity [km/s], from non-linear analysis
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
#  4. VZ_GSE component of the proton vector velocity [km/s], from non-linear analysis
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
#  5. Proton number density Np (n/cc) from non-linear analysis
#       NOTES:  Obtained from non-linear fitting to the ion current distribution function (CDF).
#  6. Proton velocity component Vx (GSE, km/s) from moment analysis
#       NOTES:  Statistical moments of the ion velocity distribution function (VDF) are estimated analytically from the  ion current distribution function (CDF).
#  7. Proton velocity component Vy (GSE, km/s) from moment analysis
#       NOTES:  Statistical moments of the ion velocity distribution function (VDF) are estimated analytically from the  ion current distribution function (CDF).
#  8. Proton velocity component Vz (GSE, km/s) from moment analysis
#       NOTES:  Statistical moments of the ion velocity distribution function (VDF) are estimated analytically from the  ion current distribution function (CDF).
#  9. Proton thermal speed W (km/s) from isotropic moment analysis
#       NOTES:  Statistical moments of the ion velocity distribution function (VDF) are estimated analytically from the  ion current distribution function (CDF).
# 10. Proton number density Np (n/cc) from moment analysis
#       NOTES:  Statistical moments of the ion velocity distribution function (VDF) are estimated analytically from the  ion current distribution function (CDF).
#
EPOCH                   P+_VX_GSE_NONLIN P+_VY_GSE_NONLIN P+_VZ_GSE_NONLIN    P+_DENSITY  P+_VX_MOMENT  P+_VY_MOMENT  P+_VZ_MOMENT   P+_W_MOMENT   P+_N_MOMENT
dd-mm-yyyy hh:mm:ss.ms              km/s             km/s             km/s       cm^{-3}          km/s          km/s          km/s          km/s       cm^{-3}
07-05-2007 07:10:01.783         -323.263         -42.9621         -3.68426       41.5729      -321.792      -43.0537      -3.37775       24.9949       43.7942
07-05-2007 07:11:39.452         -322.724         -43.5084         -2.75070       43.6603      -321.331      -43.4388      -2.43736       24.8772       45.6351
07-05-2007 07:13:17.122         -323.547         -42.2784         -1.50446       44.1933      -322.178      -42.2900      -1.09503       25.1466       46.3659
07-05-2007 07:14:54.792         -323.413         -42.9411         -3.65856       45.4587      -322.004      -42.8141      -3.35264       25.2135       47.5801
07-05-2007 07:16:32.461         -322.458         -45.5592         -3.56929       47.4259      -320.916      -45.5457      -3.69587       25.3389       49.2864
07-05-2007 07:18:10.131         -323.221         -45.4881         -3.75025       48.1529      -321.745      -45.8806      -3.50378       25.7517       50.2272
07-05-2007 07:19:47.800         -323.732         -46.7199         -4.30933       48.9139      -322.413      -47.1836      -4.36626       27.0084       50.8396
07-05-2007 07:21:25.470         -324.302         -46.5662         -3.78539       49.1732      -322.871      -46.8309      -3.57205       25.3502       50.8527
07-05-2007 07:23:03.140         -325.351         -49.5380         0.917673       48.8826      -324.336      -48.9432       1.14021       23.7747       49.5390
07-05-2007 07:24:40.809         -325.385         -44.3107         -9.02885       51.4052      -323.996      -44.7647      -9.31210       26.9465       52.9319
07-05-2007 07:26:18.479         -326.495         -44.3514         -6.16137       52.4680      -324.998      -44.8025      -6.31304       26.6126       54.3220
07-05-2007 07:27:56.148         -326.012         -44.2586         -5.56269       53.3676      -324.611      -44.5820      -5.44927       26.3008       54.9974
07-05-2007 07:29:33.818         -324.839         -44.8299         -6.71453       52.9551      -323.215      -45.5081      -7.00852       26.4367       54.2086
07-05-2007 07:31:11.488         -327.821         -46.4188        -0.734367       43.6489      -326.921      -46.9005     -0.953332       26.4624       47.3207
07-05-2007 07:32:49.157         -326.858         -51.9079          18.4453       45.4591      -325.736      -52.1667       19.3112       26.8674       46.6494
07-05-2007 07:34:26.827         -328.146         -53.0440          17.9441       46.5212      -326.588      -53.6540       18.9955       26.9136       47.7306
07-05-2007 07:36:04.497         -329.439         -50.6648          17.7863       47.9247      -328.094      -51.7698       19.6588       28.7653       49.0982
07-05-2007 07:37:42.166         -329.379         -50.2616          17.0764       47.7312      -327.777      -50.6803       18.4543       27.7027       48.2826
07-05-2007 07:39:19.836         -331.695         -50.4573          20.3243       49.7910      -330.215      -51.0749       21.6501       28.7966       49.9546
07-05-2007 07:40:57.505         -332.300         -49.5093          23.3848       49.1880      -330.737      -49.6889       24.6521       28.3052       49.6007
07-05-2007 07:42:35.175         -334.452         -47.3691          21.3259       46.7616      -332.821      -47.3855       23.2345       28.9787       47.6303
07-05-2007 07:44:12.845         -334.199         -47.8011          22.0054       49.5470      -332.926      -47.9325       23.4433       27.8047       49.8508
07-05-2007 07:45:50.514         -335.505         -48.5986          18.0389       50.7755      -333.950      -47.6817       19.0264       27.8360       51.4719
07-05-2007 07:47:28.184         -339.475         -46.4520          22.7343       52.4518      -337.993      -46.4437       23.4512       29.4753       53.5578
07-05-2007 07:49:05.853         -337.885         -45.7604          24.9203       52.1340      -336.534      -46.0375       26.2133       29.6173       52.9091
07-05-2007 07:50:43.523         -338.954         -48.8097          25.4638       52.1532      -337.113      -48.6007       25.9550       28.4090       52.3332
07-05-2007 07:52:18.140         -336.977         -48.6297          24.8441       55.0022      -335.247      -50.4047       27.4278       30.2419       55.3343
07-05-2007 07:53:55.810         -338.346         -47.6186          22.9463       54.1709      -336.870      -48.7017       24.5751       29.3437       54.8260
07-05-2007 07:55:33.480         -338.698         -47.4594          21.7554       52.8485      -337.085      -48.0751       23.0045       28.5084       53.4384
07-05-2007 07:57:11.149         -336.018         -50.6206          11.9712       48.7697      -334.591      -50.3930       12.8355       29.0324       49.3343
07-05-2007 07:58:48.819         -336.913         -48.7308          18.2582       50.9715      -335.334      -49.4333       19.2568       29.0923       51.4126
#  
# Key Parameter and Survey data (labels K0,K1,K2) are preliminary browse data.
# Generated by CDAWeb on: Sat Apr  2 15:56:43 2022
